"Df_ID","DateTime","Time","exp_day","Photoperiod","ZT","Sex","Group","Treatment","Cohort","Animal","EBalance","EB.cum","VO2","VCO2","VH2O","EE.cum","EE","RER","FoodIn.kcal","FoodIn.g","FoodIn.cum","FoodIn.cum.kcal","WaterIn.g","WaterIn.cum","BodyMass","AllMeters.cum","AllMeters"
"1",2021-10-20 13:30:30,43,3,"1",7,"F","mHFD","chABC",1,"270",-0.28683699,13.438510615,0.970419205,0.864552155,0.130086395,15.328015675,0.28683699,0.89067671,0,0,6.784283,28.4939886,0,6.279584,13.9714,261.727391884,0.526245136
"1",2021-10-20 14:30:30,44,3,"1",8,"F","mHFD","chABC",1,"270",0.0490206649999977,13.21499359,0.981355335,0.80412105,0.136428855,15.61342841,0.285412735,0.819095595,0.334433399999998,0.0796269999999994,6.83181,28.693602,0,6.279584,13.9471,263.037419835,1.310027951
"1",2021-10-20 15:30:30,45,3,"1",9,"F","mHFD","chABC",1,"270",0.435362495000002,13.79670112,1.06988178,1.00417208,0.18650685,15.933049515,0.319621105,0.93811383,0.754983600000002,0.179758000000001,7.043668,29.5834056,0,6.279584,13.921584,266.807195018,3.769775183
"1",2021-10-20 16:30:30,46,3,"1",10,"F","mHFD","chABC",1,"270",-0.29440722,13.63487294,1.004673845,0.85657078,0.17808109,16.227456735,0.29440722,0.85220116,0,0,7.043668,29.5834056,0,6.279584,13.825828,268.315617784,1.508422766
"1",2021-10-20 17:30:30,47,3,"1",11,"F","mHFD","chABC",1,"270",0.364806064999997,13.72872368,1.062918765,0.851018355,0.169428045,16.53526807,0.307811335,0.797406285,0.672617399999997,0.160146999999999,7.201332,30.2455944,0.161779,6.355014,13.719611,270.91641737,2.600799586
"1",2021-10-20 18:30:30,48,3,"0",12,"F","mHFD","chABC",1,"270",4.608441465,18.329196395,1.2175674,1.16639117,0.1227206556,16.900575805,0.365307735,0.95774129,4.9737492,1.184226,8.123564,34.1189688,0.135957,6.57732,13.8590315,280.97897887,10.0625615
"1",2021-10-20 19:30:30,49,3,"0",13,"F","mHFD","chABC",1,"270",-0.180212434999998,18.472261775,1.131602935,1.097498915,0.1439380345,17.24098464,0.340408835,0.96902089,0.160196400000002,0.0381420000000006,8.426183,35.3899686,0.165557,6.742877,14.128933,288.349828695,7.370849825
"1",2021-10-20 20:30:30,50,3,"0",14,"F","mHFD","chABC",1,"270",-0.316129855,18.134066535,1.05581779,1.001675705,0.16555719,17.557114495,0.316129855,0.94934401,0,0,8.426183,35.3899686,0,6.742877,14.1246715,289.576696399,1.226867704
"1",2021-10-20 21:30:30,51,3,"0",15,"F","mHFD","chABC",1,"270",-0.304655104999999,17.817124725,1.042706955,1.02041323,0.1379298,17.8713876,0.314273105,0.977923705,0.00961800000000146,0.00229000000000035,8.426183,35.3899686,0.0643479999999998,6.80669,13.9645645,293.557470537,3.980774138
"1",2021-10-20 22:30:30,52,3,"0",16,"F","mHFD","chABC",1,"270",-0.223889574999998,17.55268739,1.07051599,1.026645005,0.181054155,18.192649975,0.321262375,0.95684638,0.0973728000000023,0.0231840000000005,8.451657,35.4969594,0.0190530000000004,6.826278,13.893,299.158209105,5.600738568
"1",2021-10-20 23:30:30,53,3,"0",17,"F","mHFD","chABC",1,"270",0.0220477049999996,17.511605385,1.087042315,1.022409375,0.180654165,18.51753907,0.324889095,0.936557335,0.3469368,0.0826039999999999,8.534261,35.8438962,0,6.826278,13.804584,302.56421493,3.406005825
"1",2021-10-21 00:30:30,54,4,"0",18,"F","mHFD","chABC",1,"270",0.891032304999996,18.217389435,1.1477108,1.059451145,0.16067716,18.859231965,0.341692895,0.91817169,1.2327252,0.293505999999999,8.814876,37.0224792,0.184908,6.979112,13.8003675,307.85825216,5.29403723
"1",2021-10-21 01:30:30,55,4,"0",19,"F","mHFD","chABC",1,"270",0.699307040000005,18.916696475,1.246524555,1.211075235,0.169990615,19.234352125,0.37512016,0.970758595,1.07442720000001,0.255816000000001,9.060451,38.0538942,0.269447,7.280633,14.2574805,321.86725468,14.00900252
"1",2021-10-21 02:30:30,56,4,"0",20,"F","mHFD","chABC",1,"270",0.847976864999996,19.83680538,1.28978045,1.24589285,0.18158105,19.62201106,0.387658935,0.96539606,1.2356358,0.294198999999999,9.375792,39.3783264,0.311991,7.592624,14.598641,331.5870731,9.71981842
"1",2021-10-21 03:30:30,57,4,"0",21,"F","mHFD","chABC",1,"270",0.937415505,20.702088845,1.277395275,1.22161277,0.216783415,20.005130155,0.383119095,0.956732175,1.3205346,0.314413,9.672791,40.6257222,0.179154,7.732206,14.840167,346.51410508,14.92703198
"1",2021-10-21 04:30:30,58,4,"0",22,"F","mHFD","chABC",1,"270",-0.296452030000001,20.69352711,1.02343961,0.9748207,0.176057075,20.311821785,0.30669163,0.953715905,0.0102395999999988,0.00243799999999972,9.694633,40.7174586,0.0387009999999997,7.810479,14.762623,347.596594046,1.082488966
"1",2021-10-21 05:30:30,59,4,"0",23,"F","mHFD","chABC",1,"270",-0.227521149999999,20.39172264,1.06216068,1.00405454,0.188504155,20.629609335,0.31778755,0.943471825,0.0902664000000012,0.0214920000000003,9.699492,40.7378664,0,7.810479,14.576225,349.634710184,2.038116138
"1",2021-10-21 06:30:30,60,4,"1",0,"F","mHFD","chABC",1,"270",3.93269627,24.22684212,1.25960805,1.20144348,0.21466068,21.007184065,0.37757473,0.956148775,4.310271,1.026255,10.74238,45.117996,0.262988000000001,8.073467,14.706919,364.359563384,14.7248532
"1",2021-10-21 07:30:30,61,4,"1",1,"F","mHFD","chABC",1,"270",-0.336641775,24.092135205,1.13318045,1.035110615,0.188307685,21.34382584,0.336641775,0.91256249,0,0,10.74238,45.117996,0,8.073467,14.8815255,372.718694522,8.359131138
"1",2021-10-21 08:30:30,62,4,"1",2,"F","mHFD","chABC",1,"270",-0.30641203,23.75864425,1.0559477,0.854771425,0.197147975,21.65023787,0.30641203,0.80980736,0,0,10.74238,45.117996,0,8.073467,14.7412385,373.094732105,0.376037583
"1",2021-10-21 09:30:30,63,4,"1",3,"F","mHFD","chABC",1,"270",-0.047773140000006,23.453858195,1.112088975,0.935060085,0.193657025,21.97525301,0.32501514,0.837325055,0.277241999999994,0.0660099999999986,10.77028,45.235176,0.119805999999999,8.182735,14.5973445,377.28796928,4.193237175
"1",2021-10-21 10:30:30,64,4,"1",4,"F","mHFD","chABC",1,"270",-0.258455504999995,23.48376199,1.14558759,1.051927005,0.22102484,22.315944515,0.340691505,0.91760099,0.0822360000000053,0.0195800000000013,10.82797,45.477474,0.0255900000000011,8.218863,14.805077,387.564489553,10.276520273
"1",2021-10-21 11:30:30,65,4,"1",5,"F","mHFD","chABC",1,"270",-0.308500535,23.14546636,1.065166215,0.853395535,0.198392255,22.62444505,0.308500535,0.801090505,0,0,10.82797,45.477474,0,8.218863,14.76194,387.931066743,0.36657719
"1",2021-10-21 12:30:30,66,4,"1",6,"F","mHFD","chABC",1,"270",-0.29620805,22.836150525,1.069832465,0.948364855,0.193896755,22.9403511,0.31590605,0.886381095,0.0196980000000004,0.00469000000000008,10.83266,45.497172,0.0168689999999998,8.235732,14.777011,391.962683297,4.031616554
"1",2021-10-21 13:30:30,67,4,"1",7,"F","mHFD","chABC",1,"270",-0.308592495,22.5411332,1.06849555,0.84291756,0.179905535,23.248943595,0.308592495,0.787752395,0,0,10.83266,45.497172,0,8.235732,14.6517495,393.104803641,1.142120344
"1",2021-10-21 14:30:30,68,4,"1",8,"F","mHFD","chABC",1,"270",0.0554368149999998,22.52231654,1.09664584,0.941114145,0.16863481,23.57070878,0.321765185,0.857357175,0.377202,0.0898099999999999,10.92247,45.874374,0.0792570000000001,8.314989,14.6463435,397.831640995,4.726837354
"1",2021-10-21 15:30:30,69,4,"1",9,"F","mHFD","chABC",1,"270",-0.284159895,22.289095785,0.990885135,0.751283745,0.14453671,23.854868675,0.284159895,0.75829667,0,0,10.92247,45.874374,0,8.314989,14.4779345,398.013861454,0.182220459
"1",2021-10-21 16:30:30,70,4,"1",10,"F","mHFD","chABC",1,"270",0.633508549999996,22.66708947,1.0968059,0.95597824,0.13817076,24.177658125,0.32278945,0.866852875,0.956297999999996,0.227689999999999,11.1497,46.82874,0.0115619999999996,8.326551,14.3699805,407.019354517,9.005493063
"1",2021-10-21 17:30:30,71,4,"1",11,"F","mHFD","chABC",1,"270",-0.29298785,22.635871025,1.00230983,0.84360551,0.133041415,24.470645975,0.29298785,0.84073554,0,0,11.15016,46.830672,0,8.326551,14.359026,407.646399193,0.627044676
"1",2021-10-21 18:30:30,72,4,"0",12,"F","mHFD","chABC",1,"270",-0.00695550499999649,22.35307052,1.03498994,0.822540895,0.130971059,24.76996348,0.299317505,0.79412313,0.292362000000004,0.0696100000000008,11.1899,46.99758,0,8.326551,14.254468,409.889929306,2.243530113
"1",2021-10-21 19:30:30,73,4,"0",13,"F","mHFD","chABC",1,"270",0.496937584999995,22.94952008,1.150885945,1.081433605,0.129233354,25.113865895,0.343902415,0.938499835,0.840839999999995,0.200199999999999,11.41997,47.963874,0.103268999999999,8.42982,14.3322875,415.246923551,5.356994245
"1",2021-10-21 20:30:30,74,4,"0",14,"F","mHFD","chABC",1,"270",-0.0288996749999981,22.834603365,1.087565365,0.927907985,0.14894506,25.43260757,0.318741675,0.85216933,0.289842000000002,0.0690100000000005,11.47061,48.176562,0,8.42982,14.2398765,416.346532945,1.099609394
"1",2021-10-21 21:30:30,75,4,"0",15,"F","mHFD","chABC",1,"270",0.747783814999998,23.574709555,1.329336245,1.279405065,0.173614745,25.831843755,0.399236185,0.961960725,1.14702,0.273099999999999,11.75884,49.387128,0.270057000000001,8.688848,14.580941,427.215673785,10.86914084
"1",2021-10-21 22:30:30,76,4,"0",16,"F","mHFD","chABC",1,"270",0.0977239250000027,23.871018115,1.12411258,1.074991435,0.1825581,26.16898783,0.337144075,0.954421225,0.434868000000003,0.103540000000001,11.86562,49.835604,0.0496599999999994,8.749537,14.601921,432.844610185,5.6289364
"1",2021-10-21 23:30:30,77,4,"0",17,"F","mHFD","chABC",1,"270",0.520351479999998,24.18696765,1.18925354,1.16403921,0.16966483,26.52744435,0.35845652,0.9770473,0.878807999999998,0.209239999999999,12.04859,50.604078,0.136277,8.885814,14.4878245,439.970983012,7.126372827
"1",2021-10-22 00:30:30,78,5,"0",18,"F","mHFD","chABC",1,"270",0.228740595000005,24.415708245,1.08709889,1.02811939,0.182680445,26.852725755,0.325281405,0.945117875,0.554022000000005,0.131910000000001,12.17948,51.153816,0,8.885814,14.547114,441.641545882,1.67056287
"1",2021-10-22 01:30:30,79,5,"0",19,"F","mHFD","chABC",1,"270",1.0198747,25.53293635,1.30559435,1.29099575,0.18514602,27.247117055,0.3943913,0.98876579,1.414266,0.336729999999999,12.5435,52.6827,0.190963,9.076777,14.8509515,447.631108962,5.98956308
"1",2021-10-22 02:30:30,80,5,"0",20,"F","mHFD","chABC",1,"270",2.505072175,28.236271835,1.32516125,1.29858685,0.214076105,27.64663888,0.399521825,0.978690475,2.904594,0.69157,13.23487,55.586454,0.0786040000000003,9.155166,15.3965705,463.923649842,16.29254088
"1",2021-10-22 03:30:30,81,5,"0",21,"F","mHFD","chABC",1,"270",0.525883469999999,28.46653859,1.36304545,1.283556245,0.33249211,28.05412141,0.40748253,0.940720115,0.933365999999999,0.22223,13.3998,56.27916,0.0605759999999993,9.215957,15.3648825,481.78244479,17.858794948
"1",2021-10-22 04:30:30,82,5,"0",22,"F","mHFD","chABC",1,"270",0.80267951,29.33769652,1.279077175,1.206568515,0.266870775,28.4366399,0.38251849,0.94258005,1.185198,0.28219,13.73496,57.686832,0.0987039999999997,9.313091,15.2600465,496.47464419,14.6921994
"1",2021-10-22 05:30:30,83,5,"0",23,"F","mHFD","chABC",1,"270",0.0647767649999995,29.57373602,1.05512029,0.96922063,0.220636885,28.750451135,0.313811235,0.91625082,0.378588,0.0901399999999999,13.82963,58.084446,0.0498609999999999,9.364522,15.198454,498.295719614,1.821075424
"1",2021-10-22 06:30:30,84,5,"1",0,"F","mHFD","chABC",1,"270",-0.3073018,29.318648035,1.04883654,0.89351894,0.236976165,29.057752935,0.3073018,0.852242945,0,0,13.82963,58.084446,0,9.364522,15.1315545,498.622013559,0.326293945
"1",2021-10-22 07:30:30,85,5,"1",1,"F","mHFD","chABC",1,"270",0.314631,29.39362863,1.2384421,1.109086465,0.217233445,29.424193935,0.366441,0.89355315,0.681072,0.16216,13.99107,58.762494,0.168439000000001,9.532961,15.14754,507.656010119,9.03399656
"1",2021-10-22 08:30:30,86,5,"1",2,"F","mHFD","chABC",1,"270",-0.239884704999997,29.322293015,1.1292523,0.979652,0.206133145,29.75622664,0.332032705,0.86713801,0.0921480000000031,0.0219400000000007,14.01373,58.857666,0,9.532961,15.202254,514.237369561,6.581359442
"1",2021-10-22 09:30:30,87,5,"1",3,"F","mHFD","chABC",1,"270",-0.308124275,29.086175485,1.06924705,0.833184085,0.15504371,30.064350915,0.308124275,0.779345025,0,0,14.01373,58.857666,0,9.532961,15.067768,514.851322235,0.613952674
"1",2021-10-22 10:30:30,88,5,"1",4,"F","mHFD","chABC",1,"270",-0.250580260000001,28.778389195,1.1226506,0.84536282,0.18170491,30.385911175,0.32156026,0.75108186,0.0709799999999987,0.0168999999999997,14.01425,58.85985,0,9.532961,14.933306,516.049930535,1.1986083
"1",2021-10-22 11:30:30,89,5,"1",5,"F","mHFD","chABC",1,"270",0.60369445,29.22489354,1.23525532,1.09166812,0.19018378,30.750442725,0.36453155,0.882801225,0.968226,0.23053,14.26116,59.896872,0.0591740000000005,9.592135,15.1087135,526.445805355,10.39587482
"1",2021-10-22 12:30:30,90,5,"1",6,"F","mHFD","chABC",1,"270",-0.29429996,29.13276475,1.018119015,0.80704595,0.15848245,31.044742685,0.29429996,0.79293722,0,0,14.26116,59.896872,0,9.592135,15.1437045,526.563298029,0.117492674
"1",2021-10-22 13:30:30,91,5,"1",7,"F","mHFD","chABC",1,"270",-0.29786537,28.837559695,1.033769685,0.805005645,0.147317745,31.342608055,0.29786537,0.778808655,0,0,14.26116,59.896872,0,9.592135,15.163273,527.341008044,0.777710015
"1",2021-10-22 14:30:30,92,5,"1",8,"F","mHFD","chABC",1,"270",-0.34701953,28.53993074,1.1796098,1.02605456,0.200803015,31.689627585,0.34701953,0.868562165,0,0,14.26116,59.896872,0.202150999999999,9.794286,15.187947,536.055241434,8.71423339
"1",2021-10-22 15:30:30,93,5,"1",9,"F","mHFD","chABC",1,"270",-0.32709372,28.187222645,1.11171189,0.967726455,0.24927484,32.016721305,0.32709372,0.869009265,0,0,14.26116,59.896872,0,9.794286,15.263464,542.414372186,6.359130752
"1",2021-10-18 18:30:30,0,1,"0",12,"M","mHFD","HIchABC",1,"271",0.639235505,1.94163887,0.810449145,0.716340905,0.119072889,1.295873805,0.239175175,0.876457665,0.87841068,0.2091454,0.7543221,3.16815282,0.1576545,0.6460878,10.605518,35.227760218,6.081310327
"1",2021-10-18 19:30:30,1,1,"0",13,"M","mHFD","HIchABC",1,"271",0.0322758349999999,1.90455485,0.699707145,0.53702926,0.0891260935,1.49696383,0.201090025,0.763732305,0.23336586,0.0555633,0.7966996,3.34613832,0,0.6460878,10.4856125,36.855812301,1.628052083
"1",2021-10-18 20:30:30,2,1,"0",14,"M","mHFD","HIchABC",1,"271",0.6184618,2.52301665,1.00269443,0.89519567,0.17999628,1.79346615,0.29650232,0.892235745,0.91496412,0.2178486,1.022007,4.2924294,0.2746264,0.9207142,10.477169,47.312335683,10.456523382
"1",2021-10-18 21:30:30,3,1,"0",15,"M","mHFD","HIchABC",1,"271",0.467208320000001,3.098251455,0.83035024,0.741088935,0.185871715,2.03898943,0.24552328,0.890906765,0.712731600000001,0.169698,1.197432,5.0292144,0.1438608,1.064575,10.6545315,52.731498344,5.419162661
"1",2021-10-18 22:30:30,4,1,"0",16,"M","mHFD","HIchABC",1,"271",0.375401144999999,3.365626115,0.71220692,0.653830685,0.139863465,2.250786085,0.211796655,0.91650225,0.587197799999999,0.139809,1.316706,5.5301652,0.0226739999999999,1.084666,10.5857955,55.702430276,2.970931932
"1",2021-10-18 23:30:30,5,1,"0",17,"M","mHFD","HIchABC",1,"271",1.302390015,4.66801613,1.085476595,0.999608025,0.16761737,2.57379187,0.323005785,0.92097108,1.6253958,0.386999,1.703832,7.1560944,0.548803,1.615378,10.746213,66.912360896,11.20993062
"1",2021-10-19 00:30:30,6,2,"0",18,"M","mHFD","HIchABC",1,"271",0.161035895,4.829052025,0.782196435,0.699016455,0.147782815,2.805136775,0.231344905,0.88670933,0.3923808,0.093424,1.788674,7.5124308,0.0674939999999999,1.703546,11.05605,71.863106039,4.950745143
"1",2021-10-19 01:30:30,7,2,"0",19,"M","mHFD","HIchABC",1,"271",2.10761186,6.936663885,1.04813775,0.99952511,0.15195191,3.119307915,0.31417114,0.953622585,2.421783,0.576615,2.363637,9.9272754,0.56529,2.248645,11.2364775,83.961922949,12.09881691
"1",2021-10-19 02:30:30,8,2,"0",20,"M","mHFD","HIchABC",1,"271",1.498719315,8.463946045,1.03971242,0.97425682,0.173042175,3.42981,0.310502085,0.93783834,1.8092214,0.430767,2.825046,11.8651932,0.652717,2.865843,11.735133,101.721933049,17.7600101
"1",2021-10-19 03:30:30,9,2,"0",21,"M","mHFD","HIchABC",1,"271",-0.198434735,8.420100545,1.01291531,0.936154005,0.23805753,3.731447135,0.301637135,0.92392485,0.1032024,0.024572,2.849618,11.9683956,0.28476,3.196325,12.1539805,126.714493319,24.99256027
"1",2021-10-19 04:30:30,10,2,"0",22,"M","mHFD","HIchABC",1,"271",0.144934140000001,8.58146627,0.976391975,0.91082276,0.22268599,4.022766995,0.29131986,0.93348608,0.436254000000001,0.10387,2.953488,12.4046496,0.22317,3.429483,12.357159,155.164032199,28.44953888
"1",2021-10-19 05:30:30,11,2,"0",23,"M","mHFD","HIchABC",1,"271",-0.225152085,8.37120392,0.844471915,0.787713315,0.14328888,4.27472348,0.251956485,0.932746995,0.0268043999999995,0.00638199999999989,2.95987,12.431454,0.0998550000000002,3.529338,12.256141,172.725356589,17.56132439
"1",2021-10-19 06:30:30,12,2,"1",0,"M","mHFD","HIchABC",1,"271",-0.189009485,8.146333695,0.750976905,0.713180775,0.09063110155,4.499626165,0.224902685,0.94909206,0.0358931999999998,0.00854599999999994,2.968416,12.4673472,0.0301209999999998,3.559459,12.22582,178.432677197,5.707320608
"1",2021-10-19 07:30:30,13,2,"1",1,"M","mHFD","HIchABC",1,"271",0.10439062,8.072111655,0.856133995,0.80669294,0.078268555,4.755599745,0.25597358,0.94054983,0.3603642,0.085801,3.039283,12.7649886,0.118076,3.677535,12.199565,184.172621868,5.739944671
"1",2021-10-19 08:30:30,14,2,"1",2,"M","mHFD","HIchABC",1,"271",0.321333009999999,8.4992448,0.919723525,0.85555087,0.1375151915,5.029851935,0.27425219,0.92820504,0.595585199999999,0.141806,3.196023,13.4232966,0.170926,3.848461,12.2295505,197.759993042,13.587371174
"1",2021-10-19 09:30:30,15,2,"1",3,"M","mHFD","HIchABC",1,"271",-0.199889485,8.382344975,0.677641565,0.5975641,0.12507823,5.22974142,0.199889485,0.882146805,0,0,3.196023,13.4232966,0,3.848461,12.1279035,197.956633059,0.196640017
"1",2021-10-19 10:30:30,16,2,"1",4,"M","mHFD","HIchABC",1,"271",-0.0792855049999998,8.22244902,0.705022005,0.619225395,0.1078582855,5.437542725,0.207801305,0.873282145,0.1285158,0.030599,3.226622,13.5518124,0,3.848461,12.0147485,203.162840236,5.206207177
"1",2021-10-19 11:30:30,17,2,"1",5,"M","mHFD","HIchABC",1,"271",-0.20076063,8.103696485,0.694142165,0.551895215,0.0970958505,5.638303355,0.20076063,0.793854215,0,0,3.226622,13.5518124,0,3.848461,11.9450465,203.622923311,0.460083075
"1",2021-10-19 12:30:30,18,2,"1",6,"M","mHFD","HIchABC",1,"271",2.47795619,10.391465235,0.95917719,0.869668175,0.113557734,5.922821565,0.28451821,0.906222965,2.7624744,0.657732,3.608368,15.1551456,0.378359,4.22682,11.951219,219.351774841,15.72885153
"1",2021-10-19 13:30:30,19,2,"1",7,"M","mHFD","HIchABC",1,"271",0.124488145,10.742239105,0.80613071,0.734038365,0.125052685,6.16215002,0.239328455,0.90885529,0.3638166,0.0866229999999999,3.970977,16.6781034,0.0717749999999997,4.298595,12.0893305,226.175215456,6.823440615
"1",2021-10-19 14:30:30,20,2,"1",8,"M","mHFD","HIchABC",1,"271",-0.205378935,10.50329552,0.697402185,0.60987341,0.112417314,6.367528955,0.205378935,0.87272909,0,0,3.970977,16.6781034,0,4.298595,12.0144635,226.974898119,0.799682663
"1",2021-10-19 15:30:30,21,2,"1",9,"M","mHFD","HIchABC",1,"271",0.116570659999998,10.47112868,0.884050535,0.83095169,0.1106833445,6.631713495,0.26418454,0.930621575,0.380755199999998,0.0906559999999996,4.058168,17.0443056,0.0606119999999999,4.359207,11.9395645,237.504331834,10.529433715
"1",2021-10-19 16:30:30,22,2,"1",10,"M","mHFD","HIchABC",1,"271",0.236190415000002,10.82785366,0.757065695,0.71280939,0.1072815735,6.85803128,0.226317785,0.93850619,0.462508200000002,0.110121,4.171754,17.5213668,0.00213600000000014,4.361343,11.859675,248.309354739,10.805022905
"1",2021-10-19 17:30:30,23,2,"1",11,"M","mHFD","HIchABC",1,"271",-0.19229208,10.65403476,0.66247894,0.537105455,0.0762848235,7.05032336,0.19229208,0.811661665,0,0,4.171754,17.5213668,0,4.361343,11.776269,248.799116058,0.489761319
"1",2021-10-19 18:30:30,24,2,"0",12,"M","mHFD","HIchABC",1,"271",0.031767699999999,10.50281114,0.716593845,0.5892422,0.0729360505,7.25887126,0.2085479,0.8189044,0.240315599999999,0.0572179999999998,4.211034,17.6863428,0,4.361343,11.692865,252.173780416,3.374664358
"1",2021-10-19 19:30:30,25,2,"0",13,"M","mHFD","HIchABC",1,"271",0.7560948,11.295495975,0.93153216,0.858301625,0.116538335,7.53609826,0.277227,0.92151387,1.0333218,0.246029,4.475001,18.7950042,0.0238779999999998,4.385221,11.569493,268.080609946,15.90682953
"1",2021-10-19 20:30:30,26,2,"0",14,"M","mHFD","HIchABC",1,"271",-0.196093585,11.244532075,0.663360515,0.591249975,0.0976825795,7.732191845,0.196093585,0.89284566,0,0,4.475001,18.7950042,0,4.385221,11.426556,268.614453971,0.533844025
"1",2021-10-19 21:30:30,27,2,"0",15,"M","mHFD","HIchABC",1,"271",0.436082025,11.507675155,0.7150891,0.63091331,0.0842339975,7.94314922,0.210957375,0.87275112,0.6470394,0.154057,4.627706,19.4363652,0,4.385221,11.3246375,272.346051742,3.731597771
"1",2021-10-19 22:30:30,28,2,"0",16,"M","mHFD","HIchABC",1,"271",0.251502950000002,11.77772849,0.760109865,0.6755796,0.111662575,8.16771627,0.22456705,0.883721705,0.476070000000002,0.113350000000001,4.742408,19.9181136,0.0040060000000004,4.389227,11.2473935,276.138410419,3.792358677
"1",2021-10-19 23:30:30,29,2,"0",17,"M","mHFD","HIchABC",1,"271",0.465387820000001,12.21578515,0.832327715,0.762995245,0.096997478,8.41516085,0.24744458,0.9192114,0.712832400000001,0.169722,4.903481,20.5946202,0.00161199999999972,4.390839,11.177962,280.478834493,4.340424074
"1",2021-10-20 00:30:30,30,3,"0",18,"M","mHFD","HIchABC",1,"271",0.276623874999997,12.541539825,0.867133735,0.78940162,0.109768277,8.672587975,0.257427125,0.910625975,0.534050999999997,0.127154999999999,5.028116,21.1180872,0.0115780000000001,4.402417,11.2187285,289.831739374,9.352904881
"1",2021-10-20 01:30:30,31,3,"0",19,"M","mHFD","HIchABC",1,"271",0.936214420000003,13.44154837,1.05759699,0.984056765,0.103865264,8.987969355,0.31538138,0.93047602,1.2515958,0.297999000000001,5.335928,22.4108976,0.821667000000001,5.11799,11.6415315,295.779065894,5.94732652
"1",2021-10-20 02:30:30,32,3,"0",20,"M","mHFD","HIchABC",1,"271",1.615885825,15.04450927,0.962926015,0.921996445,0.13459496,9.27684653,0.288877175,0.95348563,1.904763,0.453514999999999,5.764964,24.2128488,0.465013,5.687502,12.0504355,303.305434214,7.52636832
"1",2021-10-20 03:30:30,33,3,"0",21,"M","mHFD","HIchABC",1,"271",1.08729487,16.13180414,1.126966875,1.06285076,0.15532672,9.61385986,0.33701333,0.943178955,1.4243082,0.339121,6.112067,25.6706814,0.595282,6.284379,12.492536,318.015974014,14.7105398
"1",2021-10-20 04:30:30,34,3,"0",22,"M","mHFD","HIchABC",1,"271",0.99026321,17.12206735,1.09822276,1.04880378,0.155788535,9.94314425,0.32928439,0.95483343,1.3195476,0.314178,6.415002,26.9430084,0.454731,6.674361,12.950173,331.297131424,13.28115741
"1",2021-10-20 05:30:30,35,3,"0",23,"M","mHFD","HIchABC",1,"271",0.717184679999999,17.92716878,1.07962474,1.034611845,0.174441125,10.26708917,0.32394492,0.958220265,1.0411296,0.247888,6.691152,28.1028384,0.39277,7.13188,13.1656065,356.319927324,25.0227959
"1",2021-10-20 06:30:30,36,3,"1",0,"M","mHFD","HIchABC",1,"271",-0.232430135,17.831344405,0.823346925,0.7650048,0.1277745285,10.512543505,0.245454335,0.9310441,0.0130242000000001,0.00310100000000002,6.695087,28.1193654,0.0476720000000004,7.179552,13.2864065,364.665325908,8.345398584
"1",2021-10-20 07:30:30,37,3,"1",1,"M","mHFD","HIchABC",1,"271",-0.21762917,17.59609883,0.73237579,0.66985528,0.087685607,10.730172675,0.21762917,0.915599185,0,0,6.695087,28.1193654,0,7.179552,13.2001955,365.228344672,0.563018764
"1",2021-10-20 08:30:30,38,3,"1",2,"M","mHFD","HIchABC",1,"271",0.846386445000002,18.30204876,0.91901117,0.87804331,0.103765888,11.00574903,0.275576355,0.95278156,1.1219628,0.267134,6.962221,29.2413282,0.23794,7.417492,13.115713,376.757580086,11.529235414
"1",2021-10-20 09:30:30,39,3,"1",3,"M","mHFD","HIchABC",1,"271",-0.223774075,18.223180075,0.75895565,0.667742875,0.114326474,11.229523105,0.223774075,0.87867226,0,0,6.962221,29.2413282,0,7.417492,13.06996,378.808391938,2.050811852
"1",2021-10-20 10:30:30,40,3,"1",4,"M","mHFD","HIchABC",1,"271",1.241692065,19.25349716,0.896900095,0.81212386,0.1107102155,11.49549664,0.265973535,0.899815435,1.5076656,0.358968,7.19893,30.235506,0.223255,7.640747,13.039178,384.002514443,5.194122505
"1",2021-10-20 11:30:30,41,3,"1",5,"M","mHFD","HIchABC",1,"271",2.19645473,21.6090059,0.95307183,0.908648285,0.109011654,11.78115791,0.28566127,0.95362405,2.482116,0.590979999999999,7.912169,33.2311098,0.177443,7.81819,13.042671,400.887372913,16.88485847
"1",2021-10-20 12:30:30,42,3,"1",6,"M","mHFD","HIchABC",1,"271",-0.21592577,21.439103585,0.72588293,0.667322055,0.08778043,11.99708368,0.21592577,0.91916624,0,0,7.912169,33.2311098,0,7.81819,13.0817245,401.411787006,0.524414093
"1",2021-10-20 13:30:30,43,3,"1",7,"M","mHFD","HIchABC",1,"271",-0.192624444999997,21.223900785,0.72708218,0.60779972,0.068330363,12.209343125,0.212259445,0.834795685,0.0196350000000027,0.00467500000000065,7.912169,33.2311098,0.0452969999999997,7.81819,13.120779,403.244092894,1.832305888
"1",2021-10-20 14:30:30,44,3,"1",8,"M","mHFD","HIchABC",1,"271",-0.0265559700000017,21.043768365,0.98308158,0.92749089,0.1059320685,12.503350895,0.29400777,0.9434351,0.267451799999998,0.0636789999999996,7.980523,33.5181966,0.213705999999999,8.068988,13.1533035,415.926985814,12.68289292
"1",2021-10-20 15:30:30,45,3,"1",9,"M","mHFD","HIchABC",1,"271",-0.22131058,21.00126469,0.751278215,0.65797665,0.12232892,12.724661475,0.22131058,0.87389383,0,0,7.980523,33.5181966,0,8.077193,13.166478,416.948836246,1.021850432
